,0
5839,2421.110101164284
5840,2346.5449268973416
5841,2271.7528990280684
5842,2196.745351982942
5843,2121.5338604815497
5844,2046.130526184064
5845,1970.5481784215026
5846,1894.8004404143242
5847,1818.9016609939292
5848,1742.8667266322043
5849,1666.7107668533472
5850,1590.4487713715241
5851,1514.095131181974
5852,1437.6631198008615
5853,1361.1643903016172
5854,1284.6086037988102
5855,1208.0032425793142
5856,1131.3535929502236
5857,1054.6628924161405
5858,977.9326397331807
5859,901.1630333906344
5860,824.3534741234791
5861,747.5030299119406
5862,670.6107652203128
5863,593.6759293807004
5864,516.6980831070803
5865,439.6772397705586
5866,362.6140605570056
5867,285.5100966413772
5868,208.36802567116948
5869,131.19183819669104
5870,53.98698249837278
5871,-23.23950212719366
5872,-100.47885205511241
5873,-177.72044873641624
5874,-254.9517106882255
5875,-332.15805683809623
5876,-409.32297126921816
5877,-486.42814394435635
5878,-563.4536739421841
5879,-640.3783401786073
5880,-717.1798689186082
5881,-793.8351118762798
5882,-870.3201528629382
5883,-946.6104008225786
5884,-1022.6806833581419
5885,-1098.505335219852
5886,-1174.0582897204229
5887,-1249.3132019249908
5888,-1324.2436273203266
5889,-1398.8232390976605
5890,-1473.0260438144855
5891,-1546.8265765244682
5892,-1620.200089560228
5893,-1693.1227590253386
5894,-1765.571927385347
5895,-1837.526392218746
5896,-1908.9667298895615
5897,-1979.8756353674196
5898,-2050.2382667013057
5899,-2120.042554465572
5900,-2189.2794189428496
5901,-2257.9428724126055
5902,-2326.029995586084
5903,-2393.540776997091
5904,-2460.4778671972717
5905,-2526.846355316149
5906,-2592.6536186276207
5907,-2657.909180187623
5908,-2722.6244768689726
5909,-2786.812498422733
5910,-2850.4872918827336
5911,-2913.6633507880993
5912,-2976.3550039843453
5913,-3038.575964903271
5914,-3100.3390827391295
5915,-3161.6561959764354
5916,-3222.537989013106
5917,-3282.993833516251
5918,-3343.0316378774546
5919,-3402.657730960675
5920,-3461.8768089805003
5921,-3520.691957126304
5922,-3579.104715715462
5923,-3637.1151513786276
5924,-3694.721933497394
5925,-3751.922446420515
5926,-3808.712964571731
5927,-3865.0889024602293
5928,-3921.045109242368
5929,-3976.5761180943005
5930,-4031.6762674301553
5931,-4086.3396922515703
5932,-4140.560253251765
5933,-4194.331489823849
5934,-4247.646647147269
5935,-4300.498736686724
5936,-4352.8805339033925
5937,-4404.784472892424
5938,-4456.202469451235
5939,-4507.125724470845
5940,-4557.544597986104
5941,-4607.448660800837
5942,-4656.826933567463
5943,-4705.668211759841
5944,-4753.961360268694
5945,-4801.695492894924
5946,-4848.859981490795
5947,-4895.444298503404
5948,-4941.437782722432
5949,-4986.829449372986
5950,-5031.60789882476
5951,-5075.76129724286
5952,-5119.277393380021
5953,-5162.143560823547
5954,-5204.3468588059
5955,-5245.874112078091
5956,-5286.712029424353
5957,-5326.847358320031
5958,-5366.267034990598
5959,-5404.958326287909
5960,-5442.9090214038
5961,-5480.107698302382
5962,-5516.5440143584965
5963,-5552.208971107245
5964,-5587.095158693175
5965,-5621.1969989595755
5966,-5654.510955460256
5967,-5687.035635199149
5968,-5718.771713895218
5969,-5749.721654283585
5970,-5779.889243653183
5971,-5809.279026627379
5972,-5837.895723488262
5973,-5865.743722025361
5974,-5892.8267236001475
5975,-5919.147599312263
5976,-5944.7084506872525
5977,-5969.510790898685
5978,-5993.555747479978
5979,-6016.844243766883
5980,-6039.377165344795
5981,-6061.155522772388
5982,-6082.180602739241
5983,-6102.454084896272
5984,-6121.978102490467
5985,-6140.755246772067
5986,-6158.788540952298
5987,-6176.081385437917
5988,-6192.6374237038135
5989,-6208.460290632626
5990,-6223.553271773939
5991,-6237.918960266337
5992,-6251.559015869084
5993,-6264.474074666691
5994,-6276.663786907102
5995,-6288.126944864531
5996,-6298.86167444194
5997,-6308.865679550014
5998,-6318.1365191711075
5999,-6326.671861824228
6000,-6334.469662958119
6001,-6341.528236185104
6002,-6347.846218030515
6003,-6353.422488467954
6004,-6358.256132833781
6005,-6362.346459815588
6006,-6365.69303807073
6007,-6368.295736580069
6008,-6370.154775084666
6009,-6371.270757167297
6010,-6371.644602785684
6011,-6371.277319893731
6012,-6370.169654985628
6013,-6368.32172941396
6014,-6365.732774034284
6015,-6362.401030412932
6016,-6358.323805242491
6017,-6353.497612652546
6018,-6347.91836364973
6019,-6341.581617568692
6020,-6334.482910796743
6021,-6326.618135778325
6022,-6317.983927879636
6023,-6308.578020915924
6024,-6298.399537819168
6025,-6287.449204193324
6026,-6275.729490068326
6027,-6263.244674765895
6028,-6250.00080688219
6029,-6236.005513299114
6030,-6221.267609094997
6031,-6205.796509515366
6032,-6189.6015230925395
6033,-6172.691139442245
6034,-6155.072417747173
6035,-6136.750555450236
6036,-6117.728674747758
6037,-6098.007836035188
6038,-6077.5872705523125
6039,-6056.464789174882
6040,-6034.637285711046
6041,-6012.101260948885
6042,-5988.853362928277
6043,-5964.890991721781
6044,-5940.212968596222
6045,-5914.820147778402
6046,-5888.7157687445215
6047,-5861.905402272013
6048,-5834.396500690896
6049,-5806.197706865647
6050,-5777.3181421602285
6051,-5747.766856088099
6052,-5717.552497378059
6053,-5686.68315414859
6054,-5655.1662832239845
6055,-5623.008686543478
6056,-5590.216540782603
6057,-5556.795492179114
6058,-5522.750791311178
6059,-5488.087425658446
6060,-5452.810232327564
6061,-5416.9239915147355
6062,-5380.43350160925
6063,-5343.343660445793
6064,-5305.659606246804
6065,-5267.386921225873
6066,-5228.531786784216
6067,-5189.100952455072
6068,-5149.101504787232
6069,-5108.540553264487
6070,-5067.4249439974
6071,-5025.761028983032
6072,-4983.554483621997
6073,-4940.810181857068
6074,-4897.532160462262
6075,-4853.723713391123
6076,-4809.387627197264
6077,-4764.526490411902
6078,-4719.142968021662
6079,-4673.239990960294
6080,-4626.820891490373
6081,-4579.889546453313
6082,-4532.450544758128
6083,-4484.509273555061
6084,-4436.0717829865725
6085,-4387.144445336707
6086,-4337.733570490258
6087,-4287.845113322605
6088,-4237.484511023807
6089,-4186.656631018472
6090,-4135.365803339737
6091,-4083.615951790288
6092,-4031.4108595073076
6093,-3978.7545294931774
6094,-3925.651518101814
6095,-3872.1071472350095
6096,-3818.1275837271855
6097,-3763.7198148999532
6098,-3708.891544777745
6099,-3653.6510292619496
6100,-3598.0068943521555
6101,-3541.9680246513867
6102,-3485.543597163888
6103,-3428.7432274320636
6104,-3371.577089918181
6105,-3314.0559076546597
6106,-3256.190823168088
6107,-3197.993199955904
6108,-3139.474382522985
6109,-3080.6454722864023
6110,-3021.517188088081
6111,-2962.099819266904
6112,-2902.403264467279
6113,-2842.4371823790602
6114,-2782.2112191245405
6115,-2721.7351851317617
6116,-2661.0191187479654
6117,-2600.0732827773472
6118,-2538.908088409215
6119,-2477.533869742142
6120,-2415.96050516946
6121,-2354.196987145543
6122,-2292.251078260108
6123,-2230.1291639230003
6124,-2167.8363368930604
6125,-2105.3766595254688
6126,-2042.7534853018751
6127,-1979.9697278828494
6128,-1917.0280448164683
6129,-1853.9309650115906
6130,-1790.680987657027
6131,-1727.280687493243
6132,-1663.7328876004865
6133,-1600.040918670343
6134,-1536.2089073856478
6135,-1472.2420337098665
6136,-1408.1467340009772
6137,-1343.9308435778992
6138,-1279.6036926775428
6139,-1215.17618390286
6140,-1150.6608647860382
6141,-1086.0719710066762
6142,-1021.4253708886034
6143,-956.7383531489318
6144,-892.0292657975383
6145,-827.3170550480427
6146,-762.620762736861
6147,-697.9590366761925
6148,-633.3496859259773
6149,-568.8093078842535
6150,-504.35303114015153
6151,-439.9944042352359
6152,-375.7454267116869
6153,-311.6167216838795
6154,-247.61785406006052
6155,-183.7577408199439
6156,-120.0450460835273
6157,-56.48847687747606
6158,6.903078404791775
6159,70.12063518545627
6160,133.15546172897314
6161,195.9996500624896
6162,258.6467631614326
6163,321.0923567773304
6164,383.33423103900685
6165,445.3723856377902
6166,507.2087336462724
6167,568.8466526821107
6168,630.2904481781759
6169,691.5448016345936
6170,752.614272729713
6171,813.5028922747699
6172,874.2138420885078
6173,934.7491968713731
6174,995.1096973753384
6175,1055.294540193344
6176,1115.301217161081
6177,1175.1254626229943
6178,1234.7613112182057
6179,1294.2012011715153
6180,1353.436044819533
6181,1412.4551882282735
6182,1471.2462415573402
6183,1529.7949024943357
6184,1588.0849340910122
6185,1646.0983459696672
6186,1703.8157345683715
6187,1761.2167209095894
6188,1818.2804261072858
6189,1874.9859379858833
6190,1931.3127448036314
6191,1987.2411235522188
6192,2042.752474482919
6193,2097.8295939451054
6194,2152.4568833918415
6195,2206.6205222570293
6196,2260.3086468191946
6197,2313.5115321961307
6198,2366.2217298065634
6199,2418.4341211391948
6200,2470.1458576305336
6201,2521.3561626096366
6202,2572.0660301732105
6203,2622.2779070674083
6204,2671.9954256321976
6205,2721.2232286574463
6206,2769.9669054373085
6207,2818.23301881354
6208,2866.029198239206
6209,2913.3642832981577
6210,2960.248443448496
6211,3006.6931469467117
6212,3052.7109090403187
6213,3098.3148617128054
6214,3143.5182551754547
6215,3188.333984870597
6216,3232.774167428488
6217,3276.8497535871807
6218,3320.5701794723777
6219,3363.9430436349057
6220,3406.9737799487025
6221,3449.6653520414843
6222,3492.01805833979
6223,3534.0295050853915
6224,3575.6947036630745
6225,3617.006196141308
6226,3657.9541696016436
6227,3698.52660043642
6228,3738.7094811865577
6229,3778.48714487159
6230,3817.84267556731
6231,3856.758391834374
6232,3895.216368907643
6233,3933.198926026047
6234,3970.6890093157663
6235,4007.6704540604032
6236,4044.128150593977
6237,4080.0481296332687
6238,4115.417554717661
6239,4150.224615944677
6240,4184.45835119952
6241,4218.108409432881
6242,4251.16474290206
6243,4283.61727232918
6244,4315.455665950313
6245,4346.669366403696
6246,4377.247877028235
6247,4407.181197941366
6248,4436.460262359555
6249,4465.0772653655085
6250,4493.025858244915
6251,4520.30124261976
6252,4546.900203832554
6253,4572.8210854578165
6254,4598.063680661275
6255,4622.629036944616
6256,4646.519197526311
6257,4669.736889105164
6258,4692.285152694315
6259,4714.16695510382
6260,4735.384885589068
6261,4755.941066124566
6262,4775.837332092322
6263,4795.075600295646
6264,4813.658256929162
6265,4831.588428375381
6266,4848.870087426251
6267,4865.50803459211
6268,4881.507813050996
6269,4896.875572058586
6270,4911.6178916199015
6271,4925.741623233392
6272,4939.2537887173185
6273,4952.161516819833
6274,4964.47197174199
6275,4976.192243742726
6276,4987.329176372374
6277,4997.889111270393
6278,5007.87756820907
6279,5017.298906448502
6280,5026.1560116917035
6281,5034.45005898117
6282,5042.180429713104
6283,5049.344842351171
6284,5055.939667266411
6285,5061.9603439526345
6286,5067.401843632184
6287,5072.259132696406
6288,5076.527562761404
6289,5080.203114250944
6290,5083.282492768163
6291,5085.763141621955
6292,5087.643219309242
6293,5088.921546584981
6294,5089.597501853025
6295,5089.670834701019
6296,5089.141396464764
6297,5088.008855226695
6298,5086.272502404116
6299,5083.931216183235
6300,5080.983549020817
6301,5077.427817242488
6302,5073.262091639774
6303,5068.484141046207
6304,5063.091483648702
6305,5057.081625113357
6306,5050.4524231703745
6307,5043.202453048612
6308,5035.3312759631435
6309,5026.839578740858
6310,5017.729182902068
6311,5008.002915790295
6312,4997.6643729607395
6313,4986.717680782364
6314,4975.167387773056
6315,4963.018537011446
6316,4950.276864109544
6317,4936.948992069511
6318,4923.042504587104
6319,4908.565869420864
6320,4893.528272282261
6321,4877.939425793058
6322,4861.809363622904
6323,4845.148213221947
6324,4827.965943081904
6325,4810.272063614672
6326,4792.075292723935
6327,4773.383248675425
6328,4754.202203217404
6329,4734.536871010768
6330,4714.390229353433
6331,4693.763402670126
6332,4672.65562905884
6333,4651.064328691326
6334,4628.985344743277
6335,4606.4134067884725
6336,4583.3427690413
6337,4559.767905120602
6338,4535.684134938382
6339,4511.088092937352
6340,4485.977994919734
6341,4460.3537212584215
6342,4434.216760449905
6343,4407.5700196385515
6344,4380.417520393899
6345,4352.764085886089
6346,4324.615113436785
6347,4295.97640393894
6348,4266.853989360696
6349,4237.253966348786
6350,4207.182362393448
6351,4176.64505425969
6352,4145.647772111364
6353,4114.196191345274
6354,4082.296063817396
6355,4049.953341341724
6356,4017.1742687071846
6357,3983.9654447235994
6358,3950.33386050395
6359,3916.2869128820143
6360,3881.8323826194537
6361,3846.978367714381
6362,3811.733148378305
6363,3776.104940913016
6364,3740.1015109437894
6365,3703.729703095283
6366,3666.995048520227
6367,3629.901582929112
6368,3592.4518497561226
6369,3554.6469643228543
6370,3516.4866768713623
6371,3477.969486386309
6372,3439.0928769887064
6373,3399.8536874761344
6374,3360.2485697728753
6375,3320.2744771834564
6376,3279.929130988066
6377,3239.211412597394
6378,3198.121635402664
6379,3156.66167495667
6380,3114.834965043894
6381,3072.646418972092
6382,3030.102360555662
6383,2987.2104931376057
6384,2943.979867850415
6385,2900.4207900853685
6386,2856.544617963782
6387,2812.363452033331
6388,2767.889767163462
6389,2723.136070650902
6390,2678.1146440616844
6391,2632.8373433640418
6392,2587.315401571723
6393,2541.5592321065756
6394,2495.5782821896064
6395,2449.3809825553935
6396,2402.9747983304073
6397,2356.366337171201
6398,2309.5614295136897
6399,2262.565115123938
6400,2215.381571111458
6401,2168.0140723275445
6402,2120.465032742222
6403,2072.736130120206
6404,2024.8284955339313
6405,1976.7429524293873
6406,1928.4803023965505
6407,1880.0416302399785
6408,1831.4285743131886
6409,1782.6435087877119
6410,1733.6895985675992
6411,1684.5707284672437
6412,1635.2913413002675
6413,1585.8562211732503
6414,1536.2702683031796
6415,1486.538295622546
6416,1436.664799162428
6417,1386.6536290609265
6418,1336.507594572278
6419,1286.2281475457137
6420,1235.8152804683393
6421,1185.2676691610059
6422,1134.5829650638852
6423,1083.7580962506438
6424,1032.789522373796
6425,981.6735130058739
6426,930.4065409722418
6427,878.9857929306504
6428,827.409705302704
6429,775.678413181358
6430,723.7940425394512
6431,671.7608392398042
6432,619.5851759586412
6433,567.2754749387233
6434,514.8420507814602
6435,462.2968854427189
6436,409.65339241090714
6437,356.92623142741127
6438,304.1311869144568
6439,251.28507841138392
6440,198.40566097685897
6441,145.51149346448244
6442,92.62177723178806
6443,39.756161365439574
6444,-13.06551765039641
6445,-65.82359378372333
6446,-118.4990073992044
6447,-171.07374352465945
6448,-223.53120220897728
6449,-275.8564727446027
6450,-328.03649902410643
6451,-380.0601349265837
6452,-431.918126584673
6453,-483.60308156453
6454,-535.1094575385501
6455,-586.433555618606
6456,-637.5734935854077
6457,-688.5291497086077
6458,-739.302053698746
6459,-789.8951922809441
6460,-840.312751239481
6461,-890.559874942572
6462,-940.6424906823775
6463,-990.567146628843
6464,-1040.3407807019944
6465,-1089.9704057444865
6466,-1139.4627610990328
6467,-1188.8239946953229
6468,-1238.0594347393164
6469,-1287.17347353067
6470,-1336.169531488943
6471,-1385.0500717511213
6472,-1433.816659252291
6473,-1482.4700071065347
6474,-1531.0099001475105
6475,-1579.4349693433783
6476,-1627.7424248783097
6477,-1675.9278630698502
6478,-1723.9851934945473
6479,-1771.906701235187
6480,-1819.6832342830712
6481,-1867.3044695388148
6482,-1914.7592019735127
6483,-1962.0356270277612
6484,-2009.1216145997146
6485,-2056.004963792096
6486,-2102.673606971025
6487,-2149.1157529136553
6488,-2195.319992350331
6489,-2241.275383740575
6490,-2286.971503749066
6491,-2332.3984509728284
6492,-2377.5468567083954
6493,-2422.4079795604857
6494,-2466.9738650044455
6495,-2511.237445973482
6496,-2555.192485141342
6497,-2598.833375060342
6498,-2642.1548871400864
6499,-2685.151954321235
6500,-2727.8195261520377
6501,-2770.1524935284665
6502,-2812.1456604936325
6503,-2853.793732196896
6504,-2895.091303285608
6505,-2936.0328826873097
6506,-2976.613018666899
6507,-3016.826526393925
6508,-3056.6687254388507
6509,-3096.135587685397
6510,-3135.2237727584006
6511,-3173.9305748514444
6512,-3212.2538148539684
6513,-3250.191749729127
6514,-3287.743091917691
6515,-3324.90716500387
6516,-3361.684116204394
6517,-3398.075045252132
6518,-3434.0819164345467
6519,-3469.7072077550456
6520,-3504.953384130489
6521,-3539.822350498954
6522,-3574.315011325096
6523,-3608.430996695102
6524,-3642.1685547226634
6525,-3675.524570017345
6526,-3708.494657573996
6527,-3741.0733086509854
6528,-3773.2541062895066
6529,-3805.030012372995
6530,-3836.393661360099
6531,-3867.3375852287218
6532,-3897.8543656049956
6533,-3927.9367638396793
6534,-3957.57785516967
6535,-3986.7711505869042
6536,-4015.510688552055
6537,-4043.791073545945
6538,-4071.6074169990507
6539,-4098.955167748334
6540,-4125.829902097639
6541,-4152.2271818472245
6542,-4178.142528841506
6543,-4203.571466408408
6544,-4228.509547945371
6545,-4252.952354713299
6546,-4276.895506047091
6547,-4300.334715097763
6548,-4323.2658845227625
6549,-4345.68522246878
6550,-4367.589353929805
6551,-4388.975396497822
6552,-4409.841004454764
6553,-4430.184438680371
6554,-4450.004705391505
6555,-4469.301747928035
6556,-4488.07663057387
6557,-4506.331618373909
6558,-4524.070085084658
6559,-4541.296252949933
6560,-4558.014764164993
6561,-4574.230072532014
6562,-4589.945726691771
6563,-4605.163685066635
6564,-4619.88378326248
6565,-4634.103435565179
6566,-4647.817611654505
6567,-4661.019064018437
6568,-4673.698727222891
6569,-4685.846190294707
6570,-4697.450165151963
6571,-4708.498953458007
6572,-4718.980966903155
6573,-4728.885311103472
6574,-4738.2023782411425
6575,-4746.9243663214
6576,-4755.045644981708
6577,-4762.5629354534585
6578,-4769.475345289957
6579,-4775.784318689091
6580,-4781.493526127888
6581,-4786.608686427852
6582,-4791.137305084361
6583,-4795.088315115314
6584,-4798.471624660458
6585,-4801.297609851601
6586,-4803.576620980399
6587,-4805.318550717107
6588,-4806.532474957408
6589,-4807.226377802264
6590,-4807.406971433805
6591,-4807.079603413112
6592,-4806.248249118409
6593,-4804.915582355443
6594,-4803.083073666565
6595,-4800.751055899589
6596,-4797.918768737591
6597,-4794.584449691369
6598,-4790.745488649323
6599,-4786.398596046761
6600,-4781.53994378728
6601,-4776.16529341474
6602,-4770.270181945191
6603,-4763.8502302349925
6604,-4756.901537029236
6605,-4749.421019299182
6606,-4741.406561140903
6607,-4732.856938802782
6608,-4723.771617966036
6609,-4714.150562137631
6610,-4703.994129359877
6611,-4693.303040231088
6612,-4682.078329031951
6613,-4670.321210301706
6614,-4658.03291727812
6615,-4645.214638944854
6616,-4631.86759759548
6617,-4617.993200937497
6618,-4603.593184824715
6619,-4588.6696790288015
6620,-4573.225162397071
6621,-4557.262353255321
6622,-4540.784120002233
6623,-4523.7934507764185
6624,-4506.293477147606
6625,-4488.287523900751
6626,-4469.779128892555
6627,-4450.771987827802
6628,-4431.269833000906
6629,-4411.276303073403
6630,-4390.7948800122285
6631,-4369.828936429237
6632,-4348.381853295695
6633,-4326.457111505724
6634,-4304.058298851148
6635,-4281.189057830336
6636,-4257.853024130826
6637,-4234.053784764626
6638,-4209.79489716577
6639,-4185.079992996674
6640,-4159.9128971535465
6641,-4134.29765168347
6642,-4108.238398960531
6643,-4081.739159249331
6644,-4054.803571118075
6645,-4027.434639644589
6646,-3999.6344915605346
6647,-3971.404133140499
6648,-3942.74326855219
6649,-3913.6502710366335
6650,-3884.1223235486063
6651,-3854.1556605752435
6652,-3823.745859083687
6653,-3792.8881864883397
6654,-3761.5780168661063
6655,-3729.8112587929872
6656,-3697.584687813258
6657,-3664.896125754678
6658,-3631.7445009937046
6659,-3598.1298534399975
6660,-3564.0533358796047
6661,-3529.5172625697733
6662,-3494.525213570299
6663,-3459.082130436712
6664,-3423.194342075811
6665,-3386.869499119738
6666,-3350.1163876635583
6667,-3312.9446180728132
6668,-3275.3642719988575
6669,-3237.3856146044627
6670,-3199.018918969372
6671,-3160.2744126749185
6672,-3121.162346076521
6673,-3081.693127787612
6674,-3041.877414045317
6675,-3001.726074700964
6676,-2961.2500696780353
6677,-2920.4603384878537
6678,-2879.367783147704
6679,-2837.983350737266
6680,-2796.3181346651695
6681,-2754.3833680229513
6682,-2712.190249558148
6683,-2669.7496600852946
6684,-2627.0718652601913
6685,-2584.166281864917
6686,-2541.0413517086063
6687,-2497.704486155958
6688,-2454.1619837635244
6689,-2410.4188759018343
6690,-2366.4787558952917
6691,-2322.343688142011
6692,-2278.014245985104
6693,-2233.4896645288504
6694,-2188.768111127416
6695,-2143.847083870053
6696,-2098.723845524663
6697,-2053.395744989241
6698,-2007.8603880530793
6699,-1962.1157441345385
6700,-1916.1602820671565
6701,-1869.9931483139792
6702,-1823.6143174788936
6703,-1777.0246294448518
6704,-1730.2256966061414
6705,-1683.2197409626604
6706,-1636.0094307983366
6707,-1588.597764599587
6708,-1540.988061003756
6709,-1493.1841288770124
6710,-1445.1906154025385
6711,-1397.013370859364
6712,-1348.6596111698677
6713,-1300.137811253294
6714,-1251.4574501097338
6715,-1202.6287566002188
6716,-1153.6625222642638
6717,-1104.5699850381634
6718,-1055.3627576356291
6719,-1006.0527626340504
6720,-956.6521665027137
6721,-907.1733275442125
6722,-857.6287277622067
6723,-808.0308253560119
6724,-758.3918166820199
6725,-708.7233576412875
6726,-659.0363103081037
6727,-609.3405970147019
6728,-559.645228681523
6729,-509.95847155949895
6730,-460.2880438588911
6731,-410.64126978346457
6732,-361.0251730157081
6733,-311.4465382143011
6734,-261.91198559055533
6735,-212.42803397614782
6736,-163.00108303583914
6737,-113.63732029152877
6738,-64.34263545862431
6739,-15.12259354164974
6740,34.01755954181129
6741,83.0729083423479
6742,132.03891616942113
6743,180.9114907013191
6744,229.6870213531363
6745,278.3623633621682
6746,326.93478924242766
6747,375.4019236746675
6748,423.76165038872296
6749,472.0120056573575
6750,520.1511035721103
6751,568.1771092295946
6752,616.0882343939653
6753,663.8827306427048
6754,711.5588724272309
6755,759.114898952079
6756,806.5488482989387
6757,853.8582677114485
6758,901.0398885375399
6759,948.0893836465823
6760,995.0012843088339
6761,1041.7690922687295
6762,1088.385568702524
6763,1134.8431157320613
6764,1181.134129692328
6765,1227.2512255034408
6766,1273.1873119203174
6767,1318.9355810622067
6768,1364.4894912136483
6769,1409.8427923191996
6770,1454.989617174456
6771,1499.9246238249568
6772,1544.643151974705
6773,1589.1413916833865
6774,1633.4165825745104
6775,1677.4671924270533
6776,1721.2929478583908
6777,1764.894642528496
6778,1808.2738020002744
6779,1851.4323536099978
6780,1894.3723727488027
6781,1937.0958956220463
6782,1979.6048026776632
6783,2021.9008236058337
6784,2063.985677469088
6785,2105.861250663129
6786,2147.5296841588706
6787,2188.9933205757525
6788,2230.2545247315275
6789,2271.3154089057207
6790,2312.177502198331
6791,2352.841396303304
6792,2393.3063982783406
6793,2433.5702226360813
6794,2473.628716221472
6795,2513.475566420166
6796,2553.101988338706
6797,2592.4964885877407
6798,2631.644818450684
6799,2670.530146033549
6800,2709.1333963624434
6801,2747.433660220912
6802,2785.4085923697253
6803,2823.0348052573436
6804,2860.288296512279
6805,2897.1449148778065
6806,2933.58085824504
6807,2969.5731885769887
6808,3005.100306363962
6809,3040.14230920067
6810,3074.681200790295
6811,3108.7009868730265
6812,3142.1877408051387
6813,3175.129694903464
6814,3207.5173477235335
6815,3239.3435570480115
6816,3270.6035860632774
6817,3301.2950567058383
6818,3331.4178195826753
6819,3360.9738300841295
6820,3389.967085442769
6821,3418.4035618182506
6822,3446.291054637547
6823,3473.6389317899693
6824,3500.457907018278
6825,3526.759890004052
6826,3552.557882602678
6827,3577.8658813025336
6828,3602.698748638378
6829,3627.071995915302
6830,3651.001434604696
6831,3674.5027200132195
6832,3697.5908541065314
6833,3720.2796826991685
6834,3742.5814006227993
6835,3764.5061250804065
6836,3786.061603050944
6837,3807.2530610366275
6838,3828.0831870115444
6839,3848.552220099022
6840,3868.658084811761
6841,3888.3965428652828
6842,3907.761415131195
6843,3926.7449264882935
6844,3945.3381382039515
6845,3963.5313288726475
6846,3981.3142208797067
6847,3998.6761434458967
6848,4015.606286508876
6849,4032.094058954423
6850,4048.1294903860926
6851,4063.7036524160953
6852,4078.809060415037
6853,4093.4399796531475
6854,4107.592608462044
6855,4121.265164760502
6856,4134.457873200237
6857,4147.1728057599075
6858,4159.413535019442
6859,4171.184642766925
6860,4182.491237333838
6861,4193.338613881332
6862,4203.732051315164
6863,4213.67667482122
6864,4223.17735218472
6865,4232.238619160112
6866,4240.864627712167
6867,4249.059109826992
6868,4256.825352247023
6869,4264.166178453474
6870,4271.083925968624
6871,4277.580413202535
6872,4283.656902603967
6873,4289.314039637297
6874,4294.551719578691
6875,4299.3688681380745
6876,4303.763185918411
6877,4307.730955911809
6878,4311.267025218341
6879,4314.365015641854
6880,4317.017721794536
6881,4319.217601134628
6882,4320.957268322496
6883,4322.229929727093
6884,4323.029702629322
6885,4323.351776648742
6886,4323.192419210804
6887,4322.54889132512
6888,4321.419361700055
6889,4319.802838821154
6890,4317.699066520322
6891,4315.108358461616
6892,4312.031406803957
6893,4308.469082343663
6894,4304.42220708377
6895,4299.891300388781
6896,4294.876335403047
6897,4289.37654846111
6898,4283.390347941617
6899,4276.915369063533
6900,4269.948665191799
6901,4262.486943840255
6902,4254.526758914673
6903,4246.064665542313
6904,4237.0973991613155
6905,4227.622113884587
6906,4217.636676659831
6907,4207.139979391669
6908,4196.1322048981
6909,4184.615001158273
6910,4172.591554917321
6911,4160.066555397788
6912,4147.04602633498
6913,4133.537014784939
6914,4119.547156725715
6915,4105.084226732726
6916,4090.155855355355
6917,4074.769507077288
6918,4058.932646210876
6919,4042.6529725408122
6920,4025.9386309705205
6921,4008.7983035453044
6922,3991.241129049076
6923,3973.276468935789
6924,3954.913593615918
6925,3936.161372019676
6926,3917.028010499242
6927,3897.5208635318645
6928,3877.6463530755077
6929,3857.4099955236716
6930,3836.8164412081305
6931,3815.8694401458993
6932,3794.5717758873393
6933,3772.925272404119
6934,3750.9309278213063
6935,3728.589166089541
6936,3705.900154394682
6937,3682.8641046218404
6938,3659.481485857353
6939,3635.753132166958
6940,3611.680304918864
6941,3587.264779783258
6942,3562.508948872106
6943,3537.415865238027
6944,3511.9891758818862
6945,3486.2329413038333
6946,3460.151389345504
6947,3433.7486662392694
6948,3407.0285994266683
6949,3379.9944513142736
6950,3352.64868857144
6951,3324.99283358981
6952,3297.0274317731605
6953,3268.7521251998432
6954,3240.165809650842
6955,3211.266835559906
6956,3182.05322195987
6957,3152.5229054264614
6958,3122.6740424807094
6959,3092.505303603787
6960,3062.016080911559
6961,3031.206595456943
6962,3000.077922268197
6963,2968.631952919408
6964,2936.871332210325
6965,2904.7994172622934
6966,2872.4202798601973
6967,2839.7387078046017
6968,2806.7601265377116
6969,2773.490417870861
6970,2739.935709345566
6971,2706.1022468950537
6972,2671.996413622436
6973,2637.62486705624
6974,2602.9947017387394
6975,2568.113550449493
6976,2532.9896000557396
6977,2497.631529127799
6978,2462.0483506448422
6979,2426.2491644519937
6980,2390.242900316846
6981,2354.0381283637703
6982,2317.642940782525
6983,2281.064896423174
6984,2244.3110246839537
6985,2207.387845236446
6986,2170.301383945301
6987,2133.057249482254
6988,2095.660804899163
6989,2058.117349039869
6990,2020.4321972000948
6991,1982.610633769505
6992,1944.6578023916406
6993,1906.578628083286
6994,1868.3778114283027
6995,1830.0598575906683
6996,1791.6290874943804
6997,1753.0896296713504
6998,1714.4454233741676
6999,1675.7002467681787
7000,1636.8577795225074
7001,1597.9217254785501
7002,1558.896002097974
7003,1519.784942387552
7004,1480.5934158998937
7005,1441.3268166938415
7006,1401.9909670614438
7007,1362.592036878812
7008,1323.136499227158
7009,1283.6310230558242
7010,1244.082203832581
7011,1204.4961387939761
7012,1164.8779299298278
7013,1125.2312258044567
7014,1085.557918660685
7015,1045.8580718061885
7016,1006.1300875764184
7017,966.3710644850438
7018,926.577228662909
7019,886.744324571973
7020,846.8679553846782
7021,806.9439448055874
7022,766.9687241091826
7023,726.9396299937432
